country,location_name,latitude,longitude,avg_temperature_celsius,avg_precip_mm,avg_humidity,avg_pm25
Mauritius,Port Louis,-20.16,57.5,23.502877697841726,0.045395683453237405,67.32374100719424,5.078309352517985
Mexico,Mexico City,19.4285,-99.1277,14.27,0.018966101694915253,65.94745762711864,49.47905084745763
Mexico,Mexico City,19.43,-99.13,16.18550724637681,0.15891304347826088,76.85507246376811,28.76891304347826
Mexique,Mexico (Grupo Mexico),27.42,-109.93,27.4,0.0,72.0,10.3
Micronesia,Palikir,6.9167,158.15,28.43423271500843,0.33109612141652617,82.17200674536257,7.042537942664419
Micronesia,Palikir,6.92,158.15,27.097101449275364,0.5176811594202898,87.5,2.143086956521739
Monaco,Monaco,43.73,7.42,25.074452554744525,0.10291970802919707,66.8905109489051,6.793321167883211
Monaco,Monaco,43.7333,7.4167,15.918887015177065,0.0987858347386172,63.249578414839796,9.795219224283304
Mongolia,Ulaanbaatar,47.9167,106.9167,1.164983164983165,0.016666666666666666,48.86700336700337,25.944983164983164
Mongolia,Ulaanbaatar,47.92,106.92,15.75072463768116,0.1213768115942029,59.65217391304348,7.1255434782608695
